"id_contrato","estado_contrato","fecha_de_firma","fecha_de_inicio_del_contrato","fecha_de_fin_del_contrato","tipo_de_contrato","modalidad_de_contratacion","duraci_n_del_contrato","dias_adicionados","valor_del_contrato","valor_pagado","valor_pendiente_de_pago","es_pyme","es_grupo","g_nero_representante_legal"
"CO1.PCCNTR.306910","Cerrado","2018-01-28T00:00:00.000","2018-01-19T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","5.5178E7","5.4708001E7","469999.0","No","No","No Definido"
"CO1.PCCNTR.2336390","Cerrado","2021-03-23T00:00:00.000","2021-03-23T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","237 Dia(s)","0","1.28790992E8","1.27415999E8","1374993.0","No","No","No Definido"
"CO1.PCCNTR.616181","Cerrado","2018-11-08T00:00:00.000","2018-10-22T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","3.0633136E7","2.856333E7","2069806.0","No","No","Mujer"
"CO1.PCCNTR.2360455","Cerrado","2021-04-06T00:00:00.000","2021-04-06T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","229 Dia(s)","0","3.6127505E7","3.4713262E7","1414243.0","No","No","No Definido"
"CO1.PCCNTR.2393766","Cerrado","2021-04-14T00:00:00.000","2021-04-14T00:00:00.000","2021-11-30T00:00:00.000","Prestación de servicios","Contratación directa","249 Dia(s)","0","3.2003821E7","8388098.0","2.3615723E7","No","No","Mujer"
"CO1.PCCNTR.582953","Cancelado","","","","Prestación de servicios","Mínima cuantía","No definido","0","2.0166667E7","0.0","2.0166667E7","Si","No","Mujer"
"CO1.PCCNTR.4711743","Cerrado","2023-03-02T00:00:00.000","2023-03-02T00:00:00.000","2023-07-01T00:00:00.000","Prestación de servicios","Contratación directa","4 Mes(es)","0","2.6269152E7","2.6269152E7","0.0","No","No","Mujer"
"CO1.PCCNTR.2055839","Cerrado","2020-12-17T00:00:00.000","2020-12-17T00:00:00.000","2022-05-25T00:00:00.000","Prestación de servicios","Contratación directa","354 Dia(s)","0","2.52830667E8","2.52349999E8","480667.0","No","No","No Definido"
"CO1.PCCNTR.2217655","Cerrado","2021-02-20T00:00:00.000","2021-02-20T00:00:00.000","2021-11-16T00:00:00.000","Prestación de servicios","Contratación directa","331 Dia(s)","0","1.11166666E8","1.081E8","3066666.0","No","No","Mujer"
"CO1.PCCNTR.9115231","En ejecución","2026-01-28T00:00:00.000","2026-01-30T00:00:00.000","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","338 Dia(s)","0","1.576164E8","6.9590867E7","8.8025533E7","No","No","Mujer"
"CO1.PCCNTR.8640192","Modificado","2025-12-05T00:00:00.000","2025-12-11T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","326 Dia(s)","91","1.95831742E8","1.20025907E8","7.5805835E7","No","No","No Definido"
"CO1.PCCNTR.5468371","Cerrado","2023-10-23T00:00:00.000","2023-10-23T00:00:00.000","2024-06-30T00:00:00.000","Prestación de servicios","Contratación directa","256 Dia(s)","0","8.9333407E7","8.8300252E7","1033155.0","No","No","No Definido"
"CO1.PCCNTR.126810","Cerrado","2017-04-03T00:00:00.000","2017-03-22T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","1.22286407E8","1.22286407E8","0.0","No","No","No Definido"
"CO1.PCCNTR.7319774","Modificado","2025-01-24T00:00:00.000","2025-01-29T00:00:00.000","2025-12-31T00:00:00.000","Prestación de servicios","Contratación directa","332 Dia(s)","95","9.7353467E7","9.7353467E7","0.0","No","No","No Definido"
"CO1.PCCNTR.5897747","Cerrado","2024-02-07T00:00:00.000","2024-02-13T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","4.3672E7","4.3534667E7","137333.0","No","No","Hombre"
"CO1.PCCNTR.8595540","En ejecución","2025-11-21T00:00:00.000","2025-11-27T00:00:00.000","2025-12-10T00:00:00.000","Compraventa","Mínima cuantía","10 Dia(s)","0","3.2481E7","3.2481E7","0.0","Si","No","Hombre"
"CO1.PCCNTR.4755407","Cerrado","2023-03-17T00:00:00.000","2023-03-17T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","297 Dia(s)","0","5.0473606E7","4.9443533E7","1030073.0","No","No","No Definido"
"CO1.PCCNTR.8193676","Borrador","","","2025-12-31T00:00:00.000","Prestación de servicios","Contratación directa","109 Dia(s)","0","1.764E7","0.0","1.764E7","No","No","Hombre"
"CO1.PCCNTR.71804","Cerrado","2016-10-17T00:00:00.000","2016-10-07T00:00:00.000","2017-07-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","5.883312E7","0.0","5.883312E7","No","No","No Definido"
"CO1.PCCNTR.8500970","En ejecución","2025-11-04T00:00:00.000","2025-11-25T00:00:00.000","2026-07-31T00:00:00.000","Prestación de servicios","Contratación directa","246 Dia(s)","0","8.2771882E7","7.2606914E7","1.0164968E7","No","No","No Definido"
"CO1.PCCNTR.1988593","Cerrado","2020-12-02T00:00:00.000","2020-12-02T00:00:00.000","2021-04-30T00:00:00.000","Prestación de servicios","Contratación directa","353 Dia(s)","0","5.8315212E7","5.6019337E7","2295875.0","No","No","Hombre"
"CO1.PCCNTR.5838880","Cerrado","2024-01-29T00:00:00.000","2024-02-01T00:00:00.000","2024-09-29T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","7.0328E7","7.0328E7","0.0","No","No","No Definido"
"CO1.PCCNTR.6976520","Modificado","2024-10-31T00:00:00.000","2024-10-31T00:00:00.000","2026-10-31T00:00:00.000","Servicios financieros","Contratación directa","24 Mes(es)","123","9.380107394E9","0.0","9.380107394E9","No","No","No Definido"
"CO1.PCCNTR.1446016","Cerrado","2020-04-08T00:00:00.000","2020-03-13T00:00:00.000","2021-02-28T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","4.4312141E7","4.3438381E7","873760.0","No","No","No Definido"
"CO1.PCCNTR.7544303","Cerrado","2025-02-24T00:00:00.000","2025-02-26T00:00:00.000","2025-10-25T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","7.3984E7","7.3367467E7","616533.0","No","No","No Definido"
"CO1.PCCNTR.3322162","Cerrado","2022-01-28T00:00:00.000","2022-01-28T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","346 Dia(s)","0","1.8249341E8","1.81432402E8","1061008.0","No","No","Mujer"
"CO1.PCCNTR.62203","Cerrado","2016-10-18T00:00:00.000","2016-08-30T00:00:00.000","2016-11-30T00:00:00.000","Compraventa","Mínima cuantía","Dia(s)","0","1.404E7","0.0","1.404E7","Si","No","Mujer"
"CO1.PCCNTR.3552316","Cerrado","2022-02-07T00:00:00.000","2022-02-07T00:00:00.000","2023-02-28T00:00:00.000","Prestación de servicios","Contratación directa","334 Dia(s)","0","5.50024419E8","5.47624419E8","2400000.0","No","No","Hombre"
"CO1.PCCNTR.8729132","Modificado","2025-12-24T00:00:00.000","2025-12-29T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","307 Dia(s)","92","6.81048E7","4.01482E7","2.79566E7","No","No","No Definido"
"CO1.PCCNTR.135911","Cerrado","2017-05-02T00:00:00.000","2017-04-19T00:00:00.000","2018-03-28T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","Dia(s)","0","4.6384078E7","2.4508957E7","2.187512E7","No","No","Mujer"
"CO1.PCCNTR.693650","Cerrado","2018-12-26T00:00:00.000","2018-12-14T00:00:00.000","2019-10-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","6.6882793E7","6.4087691E7","2795102.0","No","No","No Definido"
"CO1.PCCNTR.798408","Cerrado","2019-02-26T00:00:00.000","2019-02-01T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","9.6646643E7","9.3804095E7","2842548.0","No","No","Hombre"
"CO1.PCCNTR.1317351","Cerrado","2020-02-03T00:00:00.000","2020-01-24T00:00:00.000","2021-05-31T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","8.3015149E7","8.2356951E7","658198.0","No","No","No Definido"
"CO1.PCCNTR.116512","Cerrado","2017-03-14T00:00:00.000","2017-02-24T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","Dia(s)","0","1.72568734E8","1.56982718E8","1.5586016E7","No","No","No Definido"
"CO1.PCCNTR.827718","Cerrado","2019-03-24T00:00:00.000","2019-02-12T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.81280044E8","1.73750437E8","7529607.0","No","No","No Definido"
"CO1.PCCNTR.616965","Cerrado","2018-11-23T00:00:00.000","2018-10-22T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","6660000.0","6210000.0","450000.0","No","No","Hombre"
"CO1.PCCNTR.7489562","En ejecución","2025-02-17T00:00:00.000","2025-02-20T00:00:00.000","2025-10-19T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","7.04E7","6.9813333E7","586667.0","No","No","No Definido"
"CO1.PCCNTR.4661845","Cerrado","2023-02-23T00:00:00.000","2023-02-23T00:00:00.000","2023-06-20T00:00:00.000","Prestación de servicios","Contratación directa","4 Mes(es)","0","3.5152872E7","3.456699E7","585882.0","No","No","No Definido"
"CO1.PCCNTR.3131171","Cerrado","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","2022-11-22T00:00:00.000","Prestación de servicios","Contratación directa","266 Dia(s)","0","7.2796528E7","7.2796528E7","0.0","No","No","No Definido"
"CO1.PCCNTR.846811","Cerrado","2019-03-15T00:00:00.000","2019-02-19T00:00:00.000","2019-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","7.8179089E7","7.2506789E7","5672300.0","No","No","No Definido"
"CO1.PCCNTR.256315","Cerrado","2017-12-26T00:00:00.000","2017-12-18T00:00:00.000","2017-12-26T00:00:00.000","Compraventa","Mínima cuantía","No definido","0","2.3989428E7","0.0","2.3989428E7","Si","No","Hombre"
"CO1.PCCNTR.7642614","En ejecución","2025-03-13T00:00:00.000","2025-03-17T00:00:00.000","2025-09-30T00:00:00.000","Prestación de servicios","Contratación directa","194 Dia(s)","0","8.148E7","8.148E7","0.0","No","No","Hombre"
"CO1.PCCNTR.108965","Cerrado","2017-02-15T00:00:00.000","2017-02-02T00:00:00.000","2018-06-18T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","1.05106508E8","1.02411469E8","2695039.0","No","No","No Definido"
"CO1.PCCNTR.2194184","Cerrado","2021-02-20T00:00:00.000","2021-02-20T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","336 Dia(s)","0","1.41131318E8","1.39808212E8","1323106.0","No","No","No Definido"
"CO1.PCCNTR.114328","Cerrado","2017-03-21T00:00:00.000","2017-02-14T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","8.540245E7","8.328065E7","2121800.0","No","No","Mujer"
"CO1.PCCNTR.2302166","Cerrado","2021-03-23T00:00:00.000","2021-03-23T00:00:00.000","2021-12-31T00:00:00.000","Prestación de servicios","Contratación directa","309 Dia(s)","0","3.5003237E7","3.5003237E7","0.0","Si","No","Mujer"
"CO1.PCCNTR.5947978","Cerrado","2024-02-15T00:00:00.000","2024-02-20T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","8 Mes(es)","0","5.2413825E7","5.2245292E7","168533.0","No","No","Mujer"
"CO1.PCCNTR.1615486","Cerrado","2020-07-07T00:00:00.000","2020-07-07T00:00:00.000","2021-04-30T00:00:00.000","Prestación de servicios","Contratación directa","329 Dia(s)","0","6.20823E7","6.0777267E7","1305033.0","No","No","No Definido"
"CO1.PCCNTR.248342","Cancelado","","","","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","8100000.0","0.0","8100000.0","No","No","No Definido"
"CO1.PCCNTR.2218396","Cerrado","2021-02-20T00:00:00.000","2021-02-20T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","331 Dia(s)","0","2.9133207E7","2.8402593E7","730614.0","No","No","No Definido"
"CO1.PCCNTR.8559594","Modificado","2025-11-12T00:00:00.000","2025-11-19T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","346 Dia(s)","91","9.94852E7","6.17771E7","3.77081E7","No","No","No Definido"
"CO1.PCCNTR.1445577","Cerrado","2020-04-08T00:00:00.000","2020-03-12T00:00:00.000","2021-02-28T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","1.77518093E8","1.74517787E8","3000306.0","No","No","No Definido"
"CO1.PCCNTR.5136487","Cerrado","2023-06-29T00:00:00.000","2023-06-29T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","188 Dia(s)","0","2.7528041E7","2.6519159E7","1008882.0","No","No","Hombre"
"CO1.PCCNTR.7978667","Cerrado","2025-06-13T00:00:00.000","2025-06-18T00:00:00.000","2025-10-31T00:00:00.000","Prestación de servicios","Contratación directa","132 Dia(s)","0","2.8116E7","2.7699467E7","416533.0","No","No","No Definido"
"CO1.PCCNTR.2175416","Cerrado","2021-02-05T00:00:00.000","2021-02-05T00:00:00.000","2021-10-31T00:00:00.000","Prestación de servicios","Contratación directa","340 Dia(s)","0","3.3827425E7","3.1896425E7","1931000.0","No","No","No Definido"
"CO1.PCCNTR.1309501","Cerrado","2020-02-03T00:00:00.000","2020-01-22T00:00:00.000","2020-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","8.9915608E7","4937562.0","8.4978046E7","Si","No","No Definido"
"CO1.PCCNTR.311766","terminado","2018-02-02T00:00:00.000","2018-01-23T00:00:00.000","2018-11-15T00:00:00.000","Prestación de servicios","Contratación directa","Dia(s)","0","6.1474129E7","0.0","6.1474129E7","No","No","No Definido"
"CO1.PCCNTR.265601","Cerrado","2018-01-10T00:00:00.000","2017-12-26T00:00:00.000","2018-07-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","9.9934033E7","9.6363366E7","3570666.0","No","No","No Definido"
"CO1.PCCNTR.307973","Cerrado","2018-01-28T00:00:00.000","2018-01-22T00:00:00.000","2018-12-31T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","3.2940945E7","3.2368059E7","572886.0","No","No","Mujer"
"CO1.PCCNTR.2512701","Cerrado","2021-06-10T00:00:00.000","2021-06-10T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","202 Dia(s)","0","1.13311551E8","1.10221236E8","3090315.0","No","No","No Definido"
"CO1.PCCNTR.183010","Cerrado","2017-09-05T00:00:00.000","2017-08-08T00:00:00.000","2017-11-30T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","2.884E7","2.7157667E7","1682333.0","No","No","No Definido"
"CO1.PCCNTR.301607","Cerrado","2018-02-02T00:00:00.000","2018-01-26T00:00:00.000","2018-12-31T00:00:00.000","Suministros","Contratación Directa (con ofertas)","No definido","0","2.9114727E7","2.9114727E7","0.0","Si","No","Mujer"
"CO1.PCCNTR.193306","Cerrado","2017-09-22T00:00:00.000","2017-09-06T00:00:00.000","2017-12-31T00:00:00.000","Otro","Contratación Directa (con ofertas)","No definido","0","2.0E8","0.0","2.0E8","No","No","No Definido"
"CO1.PCCNTR.5372471","Cerrado","2023-09-13T00:00:00.000","2023-09-13T00:00:00.000","2024-06-30T00:00:00.000","Prestación de servicios","Contratación directa","292 Dia(s)","0","7.0093333E7","6.8693333E7","1400000.0","No","No","No Definido"
"CO1.PCCNTR.6348627","Cerrado","2024-05-21T00:00:00.000","2024-05-23T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","220 Dia(s)","0","4.4E7","1.2E7","3.2E7","No","No","Hombre"
"CO1.PCCNTR.3457100","Cerrado","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","340 Dia(s)","0","4.7155747E7","4.7015819E7","139928.0","No","No","Hombre"
"CO1.PCCNTR.9179540","Borrador","","","2026-12-31T00:00:00.000","Prestación de servicios","Contratación directa","333 Dia(s)","0","1.6317E8","0.0","1.6317E8","No","No","Hombre"
"CO1.PCCNTR.246275","Cerrado","2017-12-14T00:00:00.000","2017-12-07T00:00:00.000","2018-07-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","3.6591339E7","3.6128157E7","463182.0","No","No","Hombre"
"CO1.PCCNTR.2175059","Cerrado","2021-02-11T00:00:00.000","2021-02-11T00:00:00.000","2021-12-24T00:00:00.000","Prestación de servicios","Contratación directa","333 Dia(s)","0","9.55612E7","9.385475E7","1706450.0","No","No","No Definido"
"CO1.PCCNTR.3899140","Cerrado","2022-08-18T00:00:00.000","2022-08-18T00:00:00.000","2022-09-15T00:00:00.000","Prestación de servicios","Contratación directa","38 Dia(s)","0","1.110055E7","9809789.0","1290761.0","No","No","No Definido"
"CO1.PCCNTR.5116596","Cerrado","2023-06-29T00:00:00.000","2023-06-29T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","192 Dia(s)","0","3.7927175E7","3.5982192E7","1944983.0","No","No","No Definido"
"CO1.PCCNTR.7924674","En ejecución","2025-06-05T00:00:00.000","2025-06-09T00:00:00.000","2026-08-31T00:00:00.000","Prestación de servicios","Contratación directa","454 Dia(s)","0","1.68809581E8","1.55244525E8","1.3565055E7","No","No","No Definido"
"CO1.PCCNTR.6305038","Cerrado","2024-05-09T00:00:00.000","2024-05-15T00:00:00.000","2024-07-31T00:00:00.000","Prestación de servicios","Contratación directa","83 Dia(s)","0","1.8462567E7","1.6507707E7","1954860.0","No","No","No Definido"
"CO1.PCCNTR.8501373","Modificado","2025-10-30T00:00:00.000","2025-11-26T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","335 Dia(s)","92","1.72114977E8","1.10153585E8","6.1961392E7","No","No","Hombre"
"CO1.PCCNTR.4761300","Cerrado","2023-03-17T00:00:00.000","2023-03-17T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","293 Dia(s)","0","7.3208179E7","7.2699789E7","508390.0","No","No","No Definido"
"CO1.PCCNTR.696967","Cerrado","2019-01-24T00:00:00.000","2018-12-19T00:00:00.000","2019-11-29T00:00:00.000","Prestación de servicios","Contratación directa","No definido","0","1.9459636E8","1.9459636E8","0.0","No","No","Mujer"
"CO1.PCCNTR.8602418","Modificado","2025-11-20T00:00:00.000","2025-11-26T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","339 Dia(s)","91","1.215572E8","7.3195733E7","4.8361467E7","No","No","Hombre"
"CO1.PCCNTR.3421378","Cerrado","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","341 Dia(s)","0","1.026086E8","9.9398433E7","3210166.0","No","No","No Definido"
"CO1.PCCNTR.122516","Cerrado","2017-04-03T00:00:00.000","2017-03-08T00:00:00.000","2017-12-31T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","2.4997595E7","2.4659789E7","337806.0","No","No","No Definido"
"CO1.PCCNTR.915603","Cerrado","2019-05-31T00:00:00.000","2019-04-30T00:00:00.000","2019-11-30T00:00:00.000","Prestación de servicios","Mínima cuantía","Dia(s)","0","7.416E7","2.4383392E7","4.9776608E7","Si","No","Hombre"
"CO1.PCCNTR.7719925","En ejecución","2025-04-01T00:00:00.000","2025-04-07T00:00:00.000","2025-09-30T00:00:00.000","Prestación de servicios","Contratación directa","181 Dia(s)","0","3.9966027E7","3.779396E7","2172067.0","No","No","No Definido"
"CO1.PCCNTR.5620680","Cerrado","2023-12-15T00:00:00.000","2023-12-15T00:00:00.000","2023-12-20T00:00:00.000","Compraventa","Selección abreviada subasta inversa","8 Dia(s)","0","5.78662E8","5.78662E8","0.0","Si","No","Mujer"
"CO1.PCCNTR.3454967","Cerrado","2022-02-02T00:00:00.000","2022-02-02T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","340 Dia(s)","0","1.80371394E8","1.78249378E8","2122016.0","No","No","No Definido"
"CO1.PCCNTR.2208305","Cerrado","2021-03-24T00:00:00.000","2021-03-24T00:00:00.000","2021-09-30T00:00:00.000","Prestación de servicios","Contratación directa","333 Dia(s)","0","4.7692247E7","4.6718936E7","973311.0","No","No","No Definido"
"CO1.PCCNTR.6608929","terminado","2024-08-08T00:00:00.000","2024-08-12T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","142 Dia(s)","0","4.0399E7","2.0484E7","1.9915E7","No","No","Hombre"
"CO1.PCCNTR.8728059","En ejecución","2025-12-24T00:00:00.000","2025-12-26T00:00:00.000","2025-12-31T00:00:00.000","Compraventa","Contratación directa","17 Dia(s)","0","1.18638406E9","1.18638406E9","0.0","No","No","Hombre"
"CO1.PCCNTR.8654333","Borrador","","","2026-07-31T00:00:00.000","Prestación de servicios","Contratación directa","235 Dia(s)","0","0.0","0.0","0.0","No","No","No Definido"
"CO1.PCCNTR.411835","Cerrado","2018-05-15T00:00:00.000","2018-05-02T00:00:00.000","2018-11-30T00:00:00.000","Suministros","Mínima cuantía","No definido","0","7.9E7","7.4611601E7","4388399.0","No","No","No Definido"
"CO1.PCCNTR.2336865","Cerrado","2021-03-17T00:00:00.000","2021-03-23T00:00:00.000","2021-12-15T00:00:00.000","Prestación de servicios","Contratación directa","236 Dia(s)","0","3.8174543E7","3.7631133E7","543410.0","No","No","No Definido"
"CO1.PCCNTR.2479729","Cerrado","2021-05-14T00:00:00.000","2021-05-14T00:00:00.000","2021-11-30T00:00:00.000","Prestación de servicios","Contratación directa","215 Dia(s)","0","3.182726E7","3.1383159E7","444101.0","No","No","No Definido"
"CO1.PCCNTR.8672643","Modificado","2025-12-11T00:00:00.000","2025-12-16T00:00:00.000","2026-10-31T00:00:00.000","Prestación de servicios","Contratación directa","329 Dia(s)","120","4.7887252E7","2.8564326E7","1.9322926E7","No","No","No Definido"
"CO1.PCCNTR.4120565","Cerrado","2022-11-24T00:00:00.000","2022-11-24T00:00:00.000","2022-12-31T00:00:00.000","Prestación de servicios","Contratación directa","80 Dia(s)","0","3.22E7","3.0283333E7","1916667.0","No","No","Hombre"
"CO1.PCCNTR.5031319","Cerrado","2023-06-14T00:00:00.000","2023-06-14T00:00:00.000","2023-12-31T00:00:00.000","Prestación de servicios","Contratación directa","213 Dia(s)","0","8.7868474E7","8.7452036E7","416438.0","No","No","Mujer"
"CO1.PCCNTR.6614691","Cerrado","2024-08-08T00:00:00.000","2024-08-12T00:00:00.000","2024-12-31T00:00:00.000","Prestación de servicios","Contratación directa","139 Dia(s)","0","2.0604433E7","2.0604433E7","0.0","No","No","Mujer"
"CO1.PCCNTR.108968","Cerrado","2017-02-15T00:00:00.000","2017-02-02T00:00:00.000","2018-07-18T00:00:00.000","Prestación de servicios","Contratación Directa (con ofertas)","No definido","0","1.1117033E8","1.08319809E8","2850521.0","No","No","No Definido"
"CO1.PCCNTR.1552200","Cerrado","2020-05-19T00:00:00.000","2020-05-19T00:00:00.000","2021-04-30T00:00:00.000","Prestación de servicios","Contratación directa","358 Dia(s)","0","4.8227626E7","4.8091773E7","135853.0","No","No","No Definido"
